Authors,Title,Year,Source,ArticleURL,Type,DOI,Cites,GSRank,QueryDate,Database,SearchTerms,RecordID
"B Qu, A Roy, JR Melton, JL Baltzer, Y Ryu, ...",Optimizing maximum carboxylation rate for North America's boreal forests in the Canadian Land Surface Scheme Including Biogeochemical Cycles (CLASSIC) v. 1.3,2023,…,https://egusphere.copernicus.org/preprints/2023/egusphere-2023-1167/,,,0,17,2024-07-11 15:33:31,"google,google,google,google,google,google","non-vascular--carboxylation,non-vascular--carboxylation,non-vascular--rubisco,non-vascular--carboxylation,non-vascular--carboxylation,non-vascular--rubisco",170716
"AR Portis, MAJ Parry","Discoveries in Rubisco (Ribulose 1, 5-bisphosphate carboxylase/oxygenase): a historical perspective",2007,Photosynthesis Research,https://link.springer.com/article/10.1007/s11120-007-9225-6,HTML,10.1007/s11120-007-9225-6,201,19,2024-07-11 15:33:31,"google,google,google,google,google,google,google,google,google,google","non-vascular--carboxylation,non-vascular--carboxylation,non-vascular--photosynthesis,non-vascular--rubisco,nonvascular--electrontransport,non-vascular--carboxylation,non-vascular--carboxylation,non-vascular--photosynthesis,non-vascular--rubisco,nonvascular--electrontransport",170718
"ME Harris, G Meyer, T Vandergon, ...",Loss of the Acetyl-CoA Carboxylase (accD) Gene in Poales,2013,Plant Molecular Biology …,https://link.springer.com/article/10.1007/s11105-012-0461-3,HTML,10.1007/s11105-012-0461-3,48,21,2024-07-11 15:33:31,"google,google,google,google","non-vascular--carboxylation,non-vascular--carboxylation,non-vascular--carboxylation,non-vascular--carboxylation",170720
"S Moon, SG Yang, K Na",An acetylated polysaccharide-PTFE membrane-covered stent for the delivery of gemcitabine for treatment of gastrointestinal cancer and related stenosis,2011,Biomaterials,https://www.sciencedirect.com/science/article/pii/S0142961211001165,,,81,22,2024-07-11 15:33:31,"google,google,google,google,google,google","non-vascular--carboxylation,non-vascular--carboxylation,non-vascular--diffusion,non-vascular--carboxylation,non-vascular--carboxylation,non-vascular--diffusion",170721
"A Buhtz, F Springer, L Chappell, ...",Identification and characterization of small RNAs from the phloem of Brassica napus,2008,The Plant …,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-313X.2007.03368.x,,10.1111/j.1365-313X.2007.03368.x,413,24,2024-07-11 15:33:31,"google,google,google,google,google,google,google,google,google,google,google,google","non-vascular--carboxylation,non-vascular--carboxylation,non-vascular--chlorophyll,non-vascular--diffusion,non-vascular--photosynthesis,non-vascular--rubisco,non-vascular--carboxylation,non-vascular--carboxylation,non-vascular--chlorophyll,non-vascular--diffusion,non-vascular--photosynthesis,non-vascular--rubisco",170723
"MS Sengar, JPN Singh","2,4-Dichlorophenoxy acetic acid(2,4-D) induced histopathological changes in labyrinthine organ of air breathing fish, Anabas testudineus.",2012,,https://www.cabidigitallibrary.org/doi/full/10.5555/20123124197,,10.5555/20123124197,0,25,2024-07-11 15:33:31,"google,google,google,google,google,google","non-vascular--carboxylation,non-vascular--carboxylation,nonvascular--respiration,non-vascular--carboxylation,non-vascular--carboxylation,nonvascular--respiration",170724
"P Francisco, J Li, SM Smith",The gene encoding the catalytically inactive β-amylase BAM4 involved in starch breakdown in Arabidopsis leaves is expressed preferentially in vascular tissues in …,2010,Journal of plant physiology,https://www.sciencedirect.com/science/article/pii/S0176161710000155,,,14,28,2024-07-11 15:33:31,"google,google,google,google,google,google,google,google,google,google","non-vascular--carboxylation,non-vascular--carboxylation,non-vascular--nitrogen,non-vascular--photosynthesis,non-vascular--photosynthetictissue,non-vascular--carboxylation,non-vascular--carboxylation,non-vascular--nitrogen,non-vascular--photosynthesis,non-vascular--photosynthetictissue",170727
"A Flamholz, PM Shih",Cell biology of photosynthesis over geologic time,2020,Current Biology,https://www.cell.com/current-biology/fulltext/S0960-9822(20)30120-2,HTML,,29,30,2024-07-11 15:33:31,"google,google,google,google,google,google,google,google","non-vascular--carboxylation,non-vascular--carboxylation,non-vascular--photosynthesis,non-vascular--rubisco,non-vascular--carboxylation,non-vascular--carboxylation,non-vascular--photosynthesis,non-vascular--rubisco",170729
"LJ Schurgers, E Magdeleyns, BV VitaK, ...","Cranenburg EC, Koos R, Schurgers LJ et al. Characterisation and potential diagnostic value of circulating matrix Gla protein (MGP) species. Thromb Haemost …",2010,Thromb …,https://www.academia.edu/download/41907624/Characterisation_and_potential_diagnosti20160202-30232-1s5xxd5.pdf,PDF,,0,31,2024-07-11 15:33:31,"google,google,google,google","non-vascular--carboxylation,non-vascular--carboxylation,non-vascular--carboxylation,non-vascular--carboxylation",170730
"M Mastrangelo, G Ricciardi, L Giordo, ...",Stroke and stroke-like episodes in inborn errors of metabolism: Pathophysiological and clinical implications,2022,Molecular Genetics and …,https://www.sciencedirect.com/science/article/pii/S1096719221011999,,,12,32,2024-07-11 15:33:31,"google,google,google,google","non-vascular--carboxylation,non-vascular--carboxylation,non-vascular--carboxylation,non-vascular--carboxylation",170731
"RD Nolan, TE Eling",Inhibition of prostacyclin synthesis in cultured bovine aortic endothelial cells by vitamin K1,1986,Biochemical pharmacology,https://www.sciencedirect.com/science/article/pii/0006295286907069,,,13,34,2024-07-11 15:33:31,"google,google,google,google","non-vascular--carboxylation,non-vascular--carboxylation,non-vascular--carboxylation,non-vascular--carboxylation",170733
"JW Andereck, JG King, JF Hillyer",Contraction of the ventral abdomen potentiates extracardiac retrograde hemolymph propulsion in the mosquito hemocoel,2010,PLoS One,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0012943,HTML,,53,35,2024-07-11 15:33:31,"google,google,google,google","non-vascular--carboxylation,non-vascular--carboxylation,non-vascular--carboxylation,non-vascular--carboxylation",170734
"G Dusting, G Drummond, C Sobey",Therapeutic compositions,2007,"US Patent App. 10/547,613",https://patents.google.com/patent/US20070037883A1/en,,,26,36,2024-07-11 15:33:31,"google,google,google,google,google,google","non-vascular--carboxylation,non-vascular--carboxylation,nonvascular--phosphorus,non-vascular--carboxylation,non-vascular--carboxylation,nonvascular--phosphorus",170735
"K Willeit, P Santer, L Tschiderer, R Pechlaner, ...",Association of desphospho-uncarboxylated matrix gla protein with incident cardiovascular disease and all-cause mortality: Results from the prospective …,2022,Atherosclerosis,https://www.sciencedirect.com/science/article/pii/S0021915022013156,HTML,,1,37,2024-07-11 15:33:31,"google,google,google,google","non-vascular--carboxylation,non-vascular--carboxylation,non-vascular--carboxylation,non-vascular--carboxylation",170736
"CT Edwards, MR Saltzman, DL Royer, DA Fike",Oxygenation as a driver of the Great Ordovician Biodiversification Event,2017,Nature Geoscience,https://www.nature.com/articles/s41561-017-0006-3,,,145,39,2024-07-11 15:33:31,"google,google,google,google,google,google","non-vascular--carboxylation,non-vascular--carboxylation,non-vascular--rubisco,non-vascular--carboxylation,non-vascular--carboxylation,non-vascular--rubisco",170738
"PD Rabinowicz, R Citek, MA Budiman, ...",Differential methylation of genes and repeats in land plants,2005,Genome …,https://genome.cshlp.org/content/15/10/1431.short,,,171,41,2024-07-11 15:33:31,"google,google,google,google","non-vascular--carboxylation,non-vascular--carboxylation,non-vascular--carboxylation,non-vascular--carboxylation",170740
"ML Macías-Rubalcava, ...",Secondary metabolites of endophytic Xylaria species with potential applications in medicine and agriculture,2017,World Journal of …,https://link.springer.com/article/10.1007/s11274-016-2174-5,HTML,10.1007/s11274-016-2174-5,73,42,2024-07-11 15:33:31,"google,google,google,google","non-vascular--carboxylation,non-vascular--carboxylation,non-vascular--carboxylation,non-vascular--carboxylation",170741
"PN Benfey, L Ren, NH Chua",The CaMV 35S enhancer contains at least two domains which can confer different developmental and tissue‐specific expression patterns,1989,The EMBO journal,https://www.embopress.org/doi/abs/10.1002/j.1460-2075.1989.tb08342.x,,10.1002/j.1460-2075.1989.tb08342.x,726,43,2024-07-11 15:33:31,"google,google,google,google,google,google","non-vascular--carboxylation,non-vascular--carboxylation,non-vascular--chlorophyll,non-vascular--carboxylation,non-vascular--carboxylation,non-vascular--chlorophyll",170742
"BR Lopez, M Bacilio","Weathering and soil formation in hot, dry environments mediated by plant–microbe interactions",2020,Biology and Fertility of Soils,https://link.springer.com/article/10.1007/s00374-020-01456-x,HTML,10.1007/s00374-020-01456-x,25,46,2024-07-11 15:33:31,"google,google,google,google,google,google,google,google,google,google","non-vascular--carboxylation,non-vascular--carboxylation,non-vascular--desiccation,non-vascular--photosynthesis,non-vascular--soil,non-vascular--carboxylation,non-vascular--carboxylation,non-vascular--desiccation,non-vascular--photosynthesis,non-vascular--soil",170745
"DR Woodruff, FC Meinzer",Size-dependent changes in biophysical control of tree growth: the role of turgor,2011,Size-and age-related changes in tree structure …,https://link.springer.com/chapter/10.1007/978-94-007-1242-3_14,,10.1007/978-94-007-1242-3_14,58,47,2024-07-11 15:33:31,"google,google,google,google,google,google,google,google,google,google,google,google,google,google,google,google,google,google","non-vascular--carboxylation,non-vascular--carboxylation,non-vascular--conductance,non-vascular--leafarea,non-vascular--leafmass,non-vascular--leafthickness,non-vascular--phenology,non-vascular--photosynthesis,non-vascular--waterpotential,non-vascular--carboxylation,non-vascular--carboxylation,non-vascular--conductance,non-vascular--leafarea,non-vascular--leafmass,non-vascular--leafthickness,non-vascular--phenology,non-vascular--photosynthesis,non-vascular--waterpotential",170746
G Zotz,How prevalent is crassulacean acid metabolism among vascular epiphytes?,2004,Oecologia,https://link.springer.com/article/10.1007/s00442-003-1418-x,HTML,10.1007/s00442-003-1418-x,106,48,2024-07-11 15:33:31,"google,google,google,google,google,google","non-vascular--carboxylation,non-vascular--carboxylation,non-vascular--photosynthesis,non-vascular--carboxylation,non-vascular--carboxylation,non-vascular--photosynthesis",170747
J Finsterer,Mitochondrial metabolic stroke: phenotype and genetics of stroke-like episodes,2019,Journal of the Neurological Sciences,https://www.sciencedirect.com/science/article/pii/S0022510X19301479,,,59,52,2024-07-11 15:33:31,"google,google,google,google","non-vascular--carboxylation,non-vascular--carboxylation,non-vascular--carboxylation,non-vascular--carboxylation",170751
"RC Costas, J López",Determination of the cellular location of lead in Ulva lactuca using the sequential elution technique,2000,Ecotoxicology and Environmental Restoration,,CITATION,,4,53,2024-07-11 15:33:31,"google,google,google,google","non-vascular--carboxylation,non-vascular--carboxylation,non-vascular--carboxylation,non-vascular--carboxylation",170752
"RM Eglen, AD Michel, NA Sharif, ...","The pharmacological properties of the peptide, endothelin",1989,British journal of …,https://bpspubs.onlinelibrary.wiley.com/doi/abs/10.1111/j.1476-5381.1989.tb12592.x,,10.1111/j.1476-5381.1989.tb12592.x,116,54,2024-07-11 15:33:31,"google,google,google,google","non-vascular--carboxylation,non-vascular--carboxylation,non-vascular--carboxylation,non-vascular--carboxylation",170753
"HQ Zheng, YF Chiang-Hsieh, CH Chien, BKJ Hsu, ...",AlgaePath: comprehensive analysis of metabolic pathways using transcript abundance data from next-generation sequencing in green algae,2014,BMC genomics,https://link.springer.com/article/10.1186/1471-2164-15-196,HTML,10.1186/1471-2164-15-196,46,55,2024-07-11 15:33:31,"google,google,google,google,google,google,google,google","non-vascular--carboxylation,non-vascular--carboxylation,non-vascular--nitrogen,non-vascular--photosynthesis,non-vascular--carboxylation,non-vascular--carboxylation,non-vascular--nitrogen,non-vascular--photosynthesis",170754
"K Kumar, K Gunaseelan, S Gajalakshmi","Insights into the role of Bioinspiration, Photosynthetic organisms, and Biomass-derived Electrodes/Membranes in the development of Bioelectrochemical Systems",2021,… Energy Technologies and …,https://www.sciencedirect.com/science/article/pii/S2213138821005841,,,10,56,2024-07-11 15:33:31,"google,google,google,google,google,google,scopus,google,google,google,google,google,google,scopus","non-vascular--carboxylation,non-vascular--carboxylation,non-vascular--photosynthesis,non-vascular--photosystem,non-vascular--rubisco,nonvascular--electrontransport,nonvascular--photosynthesis,non-vascular--carboxylation,non-vascular--carboxylation,non-vascular--photosynthesis,non-vascular--photosystem,non-vascular--rubisco,nonvascular--electrontransport,nonvascular--photosynthesis",170755
"S Ueki, V Citovsky",The systemic movement of a tobamovirus is inhibited by a cadmium-ion-induced glycine-rich protein,2002,Nature cell biology,https://www.nature.com/articles/ncb806,HTML,,136,57,2024-07-11 15:33:31,"google,google,google,google,google,google","non-vascular--carboxylation,non-vascular--carboxylation,non-vascular--chlorophyll,non-vascular--carboxylation,non-vascular--carboxylation,non-vascular--chlorophyll",170756
"WH Jyung, ME Camp, DE Polson, MW Adams, ...",Differential Response to Two Bean Varieties to Zinc as Revealed by Electrophoretic Protein Pattern1,1972,Crop …,https://acsess.onlinelibrary.wiley.com/doi/abs/10.2135/cropsci1972.0011183X001200010009x,,10.2135/cropsci1972.0011183X001200010009x,31,58,2024-07-11 15:33:31,"google,google,google,google","non-vascular--carboxylation,non-vascular--carboxylation,non-vascular--carboxylation,non-vascular--carboxylation",170757
"J Finsterer, SM Wakil","Stroke-like episodes, peri-episodic seizures, and MELAS mutations",2016,European Journal of Paediatric Neurology,https://www.sciencedirect.com/science/article/pii/S1090379816301362,,,33,59,2024-07-11 15:33:31,"google,google,google,google","non-vascular--carboxylation,non-vascular--carboxylation,non-vascular--carboxylation,non-vascular--carboxylation",170758
