"","Authors","Title","Year","Source","ArticleURL","Type","DOI","Cites","GSRank","QueryDate","Database","SearchTerms","RecordID"
"3433","M Kruk, K Podbielska","Potential changes of elemental stoichiometry and vegetation production in an ombrotrophic peatland in the condition of moderate nitrogen deposition",2018,"Aquatic Botany","https://www.sciencedirect.com/science/article/pii/S0304377017303601","","",5,44,"2024-07-03 09:45:15","google","moss*--nutrientresorption",4242
"3434","GR Shaver, JM Melillo","Nutrient budgets of marsh plants: efficiency concepts and relation to availability",1984,"Ecology","https://esajournals.onlinelibrary.wiley.com/doi/abs/10.2307/1939129","","10.2307/1939129",441,45,"2024-07-03 09:45:15","google","moss*--nutrientresorption",4243
"3435","JA Potter","Ecological aspects of bryophyte-angiosperm associations in the High Arctic",1995,"","https://search.proquest.com/openview/9fa4837b83a56badf085a45b7b974883/1?pq-origsite=gscholar&cbl=2026366&diss=y","BOOK","",3,47,"2024-07-03 09:45:15","google","moss*--nutrientresorption",4245
"3436","R Milla, JHC Cornelissen, RSP van Logtestijn, S Toet…","Vascular Plant Responses to Elevated CO2 in a Temperate Lowland Sphagnum Peatland",2006,"Plant Ecology","https://link.springer.com/article/10.1007/s11258-005-9028-9","","10.1007/s11258-005-9028-9",23,48,"2024-07-03 09:45:15","google","moss*--nutrientresorption",4246
"3437","W Guo, L QI, G Lei, X Hu, J Zhang, Q Shu…","Leaf stoichiometry and nutrient reabsorption efficiency of Phyllostachys edulis and its varieties",2021,"JOURNAL OF …","http://nldxb.njfu.edu.cn/EN/10.12302/j.issn.1000-2006.201910034","","10.12302/j.issn.1000-2006.201910034",6,50,"2024-07-03 09:45:15","google","moss*--nutrientresorption",4248
"3438","HM Quested, JHC Cornelissen, MC Press…","Decomposition of sub‐arctic plants with differing nitrogen economies: a functional role for hemiparasites",2003,"Ecology","https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/02-0426","","10.1890/02-0426",228,52,"2024-07-03 09:45:15","google","moss*--nutrientresorption",4250
"3439","A Lagerström","Linkages of nitrogen and phosphorus availability to ecosystem processes and succession in forests of northern Sweden and New Zealand",2009,"","http://pub.epsilon.slu.se/2164/1/Anna_L_Thesis.pdf","BOOK","",0,53,"2024-07-03 09:45:15","google","moss*--nutrientresorption",4251
"3440","M Wang, TR Moore, J Talbot…","The cascade of C: N: P stoichiometry in an ombrotrophic peatland: from plants to peat",2014,"Environmental Research …","https://iopscience.iop.org/article/10.1088/1748-9326/9/2/024003/meta","","10.1088/1748-9326/9/2/024003",79,54,"2024-07-03 09:45:15","google","moss*--nutrientresorption",4252
"3441","Y Lin, C Xia, G Wu, F Wang, S Wang, Y Liu, F Chen","Replanting of broadleaved trees alters internal nutrient cycles of native and exotic pines in subtropical plantations of China",2022,"Forest Ecosystems","https://www.sciencedirect.com/science/article/pii/S2197562022000677","HTML","",2,55,"2024-07-03 09:45:15","google","moss*--nutrientresorption",4253
"3442","SR Schmidt, T Kleinebecker, A Vogel, N Hölzel","Interspecific and geographical differences of plant tissue nutrient concentrations along an environmental gradient in Southern Patagonia, Chile",2010,"Aquatic Botany","https://www.sciencedirect.com/science/article/pii/S0304377009001491","","",23,57,"2024-07-03 09:45:15","google","moss*--nutrientresorption",4255
"3443","F Berendse, S Jonasson","Nutrient use and nutrient cycling in northern ecosystems",1992,"Arctic ecosystems in a changing …","https://books.google.com/books?hl=en&lr=&id=nVSDRA2biLkC&oi=fnd&pg=PA337&dq=moss*+%22nutrient+resorption%22&ots=uuJPA0_8ew&sig=Ytd_73qbFmRYtX304xkdkrlxWKQ","","",118,58,"2024-07-03 09:45:15","google","moss*--nutrientresorption",4256
"3444","TR Moore, JL Bubier","Plant and soil nitrogen in an ombrotrophic peatland, southern Canada",2020,"Ecosystems","https://link.springer.com/article/10.1007/s10021-019-00390-w","HTML","10.1007/s10021-019-00390-w",25,59,"2024-07-03 09:45:15","google","moss*--nutrientresorption",4257
"3445","CM Ruiz","The effects of nutrient resorption, photosynthetic rate, and leaf longevity on the success of Typha× glauca",2018,"","https://scholarworks.uni.edu/etd/673/","","",1,60,"2024-07-03 09:45:15","google","moss*--nutrientresorption",4258
"3446","CM Iversen, SD Bridgham, LE Kellogg","Scaling plant nitrogen use and uptake efficiencies in response to nutrient addition in peatlands",2010,"Ecology","https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/09-0064.1","","10.1890/09-0064.1",82,61,"2024-07-03 09:45:15","google","moss*--nutrientresorption",4259
"3447","N Malmer, C Albinsson, BM Svensson, B Wallén","Interferences between Sphagnum and vascular plants: effects on plant community structure and peat formation",2003,"Oikos","https://nsojournals.onlinelibrary.wiley.com/doi/abs/10.1034/j.1600-0706.2003.12170.x","","10.1034/j.1600-0706.2003.12170.x",244,62,"2024-07-03 09:45:15","google,google,scopus,scopus,scopus","moss*--nutrientresorption,moss*--phosphorus,moss*--carbon,moss*--light,moss*--phosphorus",4260
"3448","F Beermann, A Teltewskoi, C Fiencke, EM Pfeiffer…","Stoichiometric analysis of nutrient availability (N, P, K) within soils of polygonal tundra",2015,"Biogeochemistry","https://link.springer.com/article/10.1007/s10533-014-0037-4","HTML","10.1007/s10533-014-0037-4",50,63,"2024-07-03 09:45:15","google","moss*--nutrientresorption",4261
"3449","P Porada, B Weber, W Elbert, U Pöschl…","Estimating impacts of lichens and bryophytes on global biogeochemical cycles",2014,"Global …","https://agupubs.onlinelibrary.wiley.com/doi/abs/10.1002/2013GB004705","","10.1002/2013GB004705",143,64,"2024-07-03 09:45:15","google,scopus,scopus","moss*--nutrientresorption,moss*--nitrogenfixation,moss*--phosphorus",4262
"3450","F Wan, AL Ross-Davis, AS Davis, X Song, X Chang…","Nutrient retranslocation in Larix principis-rupprechtii Mayr relative to fertilization and irrigation",2021,"New Forests","https://link.springer.com/article/10.1007/s11056-020-09783-5","HTML","10.1007/s11056-020-09783-5",7,65,"2024-07-03 09:45:15","google","moss*--nutrientresorption",4263
"3451","S Güsewell, W Koerselman…","Time‐dependent effects of fertilization on plant biomass in floating fens",2002,"Journal of Vegetation …","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1654-1103.2002.tb02098.x","","10.1111/j.1654-1103.2002.tb02098.x",55,66,"2024-07-03 09:45:15","google","moss*--nutrientresorption",4264
"3452","GB Chuyong, DM Newbery, NC Songwe","Litter nutrients and retranslocation in a central African rain forest dominated by ectomycorrhizal trees",2000,"New Phytologist","https://nph.onlinelibrary.wiley.com/doi/abs/10.1046/j.1469-8137.2000.00774.x","","10.1046/j.1469-8137.2000.00774.x",78,67,"2024-07-03 09:45:15","google","moss*--nutrientresorption",4265
"3453","J Sitters, H Olde Venterink","The need for a novel integrative theory on feedbacks between herbivores, plants and soil nutrient cycling",2015,"Plant and Soil","https://link.springer.com/article/10.1007/s11104-015-2679-y","HTML","10.1007/s11104-015-2679-y",54,68,"2024-07-03 09:45:15","google","moss*--nutrientresorption",4266
"3454","A Mantovani, D Mantuano…","Relationship between nitrogen resorption and leaf size in the aroid vine Rhodospatha oblongata (Araceae)",2017,"Australian Journal of …","https://www.publish.csiro.au/bt/bt16231","","",5,69,"2024-07-03 09:45:15","google","moss*--nutrientresorption",4267
"3455","NJ Willby, ID Pulford, TH Flowers","Tissue nutrient signatures predict herbaceous‐wetland community responses to nutrient availability",2001,"New Phytologist","https://nph.onlinelibrary.wiley.com/doi/abs/10.1046/j.0028-646X.2001.00274.x","","10.1046/j.0028-646X.2001.00274.x",102,70,"2024-07-03 09:45:15","google","moss*--nutrientresorption",4268
"3456","R Gerdol, P Iacumin, R Marchesini, L Bragazza","Water‐ and nutrient‐use efficiency of a deciduous species, Vaccinium myrtillus, and an evergreen species, V. vitis‐idaea, in a subalpine dwarf shrub heath in the …",2000,"Oikos","https://nsojournals.onlinelibrary.wiley.com/doi/abs/10.1034/j.1600-0706.2000.880104.x","","10.1034/j.1600-0706.2000.880104.x",32,71,"2024-07-03 09:45:15","google","moss*--nutrientresorption",4269
"3457","M Chiwa, LJ Sheppard, ID Leith, SR Leeson, YS Tang…","P and K additions enhance canopy N retention and accelerate the associated leaching",2019,"Biogeochemistry","https://link.springer.com/article/10.1007/s10533-019-00543-y","HTML","10.1007/s10533-019-00543-y",9,72,"2024-07-03 09:45:15","google","moss*--nutrientresorption",4270
"3458","Y Wu, C Blodau, TR Moore, J Bubier, S Juutinen…","Effects of experimental nitrogen deposition on peatland carbon pools and fluxes: a modelling analysis",2015,"…","https://bg.copernicus.org/articles/12/79/2015/","","",20,73,"2024-07-03 09:45:15","google,google","moss*--nutrientresorption,moss*--nutrientresorption",4271
"3459","E Kaštovská, P Straková, K Edwards, Z Urbanová…","Cotton-grass and blueberry have opposite effect on peat characteristics and nutrient transformation in peatland",2018,"Ecosystems","https://link.springer.com/article/10.1007/s10021-017-0159-3","HTML","10.1007/s10021-017-0159-3",34,74,"2024-07-03 09:45:15","google","moss*--nutrientresorption",4272
"3460","BL Bedford, MR Walbridge, A Aldous","Patterns in nutrient availability and plant diversity of temperate North American wetlands",1999,"Ecology","https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/0012-9658(1999)080[2151:PINAAP]2.0.CO;2","","10.1890/0012-9658(1999)080[2151:PINAAP]2.0.CO;2",747,75,"2024-07-03 09:45:15","google","moss*--nutrientresorption",4273
"3461","M Velthuis, E van Deelen, E van Donk…","Impact of temperature and nutrients on carbon: nutrient tissue stoichiometry of submerged aquatic plants: an experiment and meta-analysis",2017,"Frontiers in Plant …","https://www.frontiersin.org/articles/10.3389/fpls.2017.00655/full","HTML","10.3389/fpls.2017.00655",37,76,"2024-07-03 09:45:15","google","moss*--nutrientresorption",4274
"3462","JA Parkinson","Nitrogen and phosphorus retranslocation from needles of douglas-fir growing on three site-types",1983,"","https://open.library.ubc.ca/soa/cIRcle/collections/ubctheses/831/items/1.0096114","","",5,77,"2024-07-03 09:45:15","google","moss*--nutrientresorption",4275
"3463","J Wang, J Wang, W Guo, Y Li, GG Wang, T Wu","Stoichiometric homeostasis, physiology, and growth responses of three tree species to nitrogen and phosphorus addition",2018,"Trees","https://link.springer.com/article/10.1007/s00468-018-1719-7","HTML","10.1007/s00468-018-1719-7",38,78,"2024-07-03 09:45:15","google","moss*--nutrientresorption",4276
"3464","BJ Seaman, FE Albornoz, JJ Armesto…","Phosphorus conservation during post‐fire regeneration in a C hilean temperate rainforest",2015,"Austral ecology","https://onlinelibrary.wiley.com/doi/abs/10.1111/aec.12239","","10.1111/aec.12239",13,79,"2024-07-03 09:45:15","google","moss*--nutrientresorption",4277
"3465","RR Herbert","Vegetation and nutrient dynamics of forested riparian wetlands in agricultural settings",2005,"","https://search.proquest.com/openview/166d42331eae1944ae57be98e8c63af4/1?pq-origsite=gscholar&cbl=18750&diss=y","BOOK","",3,80,"2024-07-03 09:45:15","google","moss*--nutrientresorption",4278
"3466","HL Gholz, GM Hawk, A Campbell…","Early vegetation recovery and element cycles on a clear-cut watershed in western Oregon",1985,"Canadian Journal of …","https://cdnsciencepub.com/doi/abs/10.1139/x85-065","","10.1139/x85-065",81,81,"2024-07-03 09:45:15","google","moss*--nutrientresorption",4279
"3467","D Zhu, Y Zhou, S Peng, W Hua, B Luo…","Impacts of altitude on plant green leaf, fresh litter, and soil stoichiometry in subtropical forests",2024,"Frontiers in Forests and …","https://www.frontiersin.org/articles/10.3389/ffgc.2024.1331623/full","","10.3389/ffgc.2024.1331623",0,82,"2024-07-03 09:45:15","google","moss*--nutrientresorption",4280
"3468","A Parzych, J Trojanowski, Z Sobisz","Accumulation and retranslocation of nitrogen and phosphorus in the foliage of Pinus sylvestris L. and Betula pubescens in chosen woodland ecosystems of the …",2010,"Baltic Coastal Zone. Journal …","https://bibliotekanauki.pl/articles/84825.pdf","PDF","",2,83,"2024-07-03 09:45:15","google","moss*--nutrientresorption",4281
"3469","AJ Pinsonneault, TR Moore, NT Roulet","Effects of long-term fertilization on peat stoichiometry and associated microbial enzyme activity in an ombrotrophic bog",2016,"Biogeochemistry","https://link.springer.com/article/10.1007/s10533-016-0224-6","HTML","10.1007/s10533-016-0224-6",55,84,"2024-07-03 09:45:15","google","moss*--nutrientresorption",4282
"3470","S Wang, Y Du, S Liu, J Pan, F Wu, Y Wang…","Response of C: N: P stoichiometry to long-term drainage of peatlands: Evidence from plant, soil, and enzyme",2024,"Science of The Total …","https://www.sciencedirect.com/science/article/pii/S0048969724008271","","",0,85,"2024-07-03 09:45:15","google","moss*--nutrientresorption",4283
"3471","IS Jónsdóttir, O Khitun, A Stenström","Biomass and nutrient responses of a clonal tundra sedge to climate warming",2005,"Botany","https://cdnsciencepub.com/doi/abs/10.1139/b05-129","","10.1139/b05-129",39,86,"2024-07-03 09:45:15","google","moss*--nutrientresorption",4284
"3472","G Rajnoch, DA Ravetta, L González-Paleo","Plasticity in nitrogen conservation strategy under C gain variation in annual and perennial Physaria (Brassicaceae)",2020,"Flora","https://www.sciencedirect.com/science/article/pii/S0367253020301596","","",2,88,"2024-07-03 09:45:15","google","moss*--nutrientresorption",4286
"3473","R Andersen, L Rochefort, M Poulin","Peat, water and plant tissue chemistry monitoring: a seven-year case-study in a restored peatland",2010,"Wetlands","https://link.springer.com/article/10.1007/s13157-009-0015-0","HTML","10.1007/s13157-009-0015-0",44,89,"2024-07-03 09:45:15","google","moss*--nutrientresorption",4287
"3474","KF Salifu, KG Apostol, DF Jacobs…","Growth, physiology, and nutrient retranslocation in nitrogen-15 fertilized Quercus rubra seedlings",2008,"Annals of Forest Science","https://www.afs-journal.org/articles/forest/pdf/2008/01/f8001.pdf","PDF","",35,90,"2024-07-03 09:45:15","google","moss*--nutrientresorption",4288
"3475","KP Singh, SK Tripathi","Impact of environmental nutrient loading on the structure and functioning of terrestrial ecosystems",2000,"Current Science","https://www.jstor.org/stable/24103360","","",34,91,"2024-07-03 09:45:15","google","moss*--nutrientresorption",4289
"3476","Y Wu, C Blodau","Vegetation composition in bogs is sensitive to both load and concentration of deposited nitrogen: A modeling analysis",2015,"Ecosystems","https://link.springer.com/article/10.1007/s10021-014-9820-2","HTML","10.1007/s10021-014-9820-2",18,92,"2024-07-03 09:45:15","google","moss*--nutrientresorption",4290
"3477","KR Edwards, E Kaštovská, J Borovec, H Šantrůčková…","Species effects and seasonal trends on plant efflux quantity and quality in a spruce swamp forest",2018,"Plant and Soil","https://link.springer.com/article/10.1007/s11104-018-3610-0","HTML","10.1007/s11104-018-3610-0",36,93,"2024-07-03 09:45:15","google","moss*--nutrientresorption",4291
"3478","M Petit Bon","Short-term tundra plant-community nutrient responses to herbivory and warming: New insights from Near infrared-reflectance spectroscopy methodology",2020,"","https://munin.uit.no/handle/10037/19213","","",1,94,"2024-07-03 09:45:15","google","moss*--nutrientresorption",4292
"3479","B Woziwoda, MK Dyderski, A Parzych…","Loss in macronutrient pools in bilberry and lingonberry in mesic Scots pine forests after Northern red oak introduction",2021,"European Journal of …","https://link.springer.com/article/10.1007/s10342-021-01414-8","HTML","10.1007/s10342-021-01414-8",4,95,"2024-07-03 09:45:15","google","moss*--nutrientresorption",4293
"3480","PA Levasseur, J Galarza, SA Watmough","One of the world's largest regreening programs promotes healthy tree growth and nutrient accumulation up to 40-years post restoration",2022,"Forest Ecology and Management","https://www.sciencedirect.com/science/article/pii/S0378112722000081","","",5,96,"2024-07-03 09:45:15","google","moss*--nutrientresorption",4294
