"","Authors","Title","Year","Source","ArticleURL","Type","DOI","Cites","GSRank","QueryDate","Database","SearchTerms","RecordID"
"5076","S Hao, J Xue, D Guo, D Wang","Earliest rooting system and root : shoot ratio from a new Zosterophyllum plant",2010,"New Phytologist","https://nph.onlinelibrary.wiley.com/doi/abs/10.1111/j.1469-8137.2009.03056.x","","10.1111/j.1469-8137.2009.03056.x",84,70,"2024-07-23 09:00:53","google,google","peat--rhizoid,peat--rhizoid",156205
"5077","DD Dimitrov, JS Bhatti, RF Grant","The transition zones (ecotone) between boreal forests and peatlands: Ecological controls on ecosystem productivity along a transition zone between upland black …",2014,"Ecological modelling","https://www.sciencedirect.com/science/article/pii/S0304380014003573","","",38,72,"2024-07-23 09:00:53","google,google","peat--rhizoid,peat--rhizoid",156207
"5078","JF Nordbakken","Fine‐scale persistence of boreal bog plants",2000,"Journal of Vegetation Science","https://onlinelibrary.wiley.com/doi/abs/10.2307/3236807","","10.2307/3236807",16,73,"2024-07-23 09:00:53","google,google","peat--rhizoid,peat--rhizoid",156208
"5079","JS Cho, BK Jang, K Park, HM Lee, CH Lee","Gametophyte Propagation and Sporophyte Formation of Asian Chain Fern [Woodwardia japonica (L. f.) Sm.] Under Various Medium Conditions In Vitro and …",2019,"Korean Journal of Plant …","http://www.kjpr.kr/articles/xml/d5eD/","HTML","",0,74,"2024-07-23 09:00:53","google,google","peat--rhizoid,peat--rhizoid",156209
"5080","RS Clymo, JG Duckett","REGENERATION OF SPHAGNUM",1986,"New phytologist","https://nph.onlinelibrary.wiley.com/doi/abs/10.1111/j.1469-8137.1986.tb00834.x","","10.1111/j.1469-8137.1986.tb00834.x",195,75,"2024-07-23 09:00:53","google,google,scopus","peat--rhizoid,peat--rhizoid,peat--light",156210
"5081","DH Vitt","Estimating moss and lichen ground layer net primary production in tundra, peatlands, and forests",2007,"Principles and standards for measuring primary …","https://books.google.com/books?hl=en&lr=&id=qHs8DwAAQBAJ&oi=fnd&pg=PA82&dq=peat+rhizoid&ots=nOnEqPjGER&sig=RWPlsikvIVjMTCqCiafJpHvHO98","","",34,76,"2024-07-23 09:00:53","google,google","peat--rhizoid,peat--rhizoid",156211
"5082","C Tian, Y Chen, X Zhao, L Zhao","Plant regeneration through protocorm-like bodies induced from rhizoids using leaf explants of Rosa spp.",2008,"Plant Cell Reports","https://link.springer.com/article/10.1007/s00299-007-0504-7","","10.1007/s00299-007-0504-7",69,77,"2024-07-23 09:00:53","google,google","peat--rhizoid,peat--rhizoid",156212
"5083","D Klavina, I Druva-Lusite, A Gailite","Asymbiotic cultivation in vitro of the endangered orchid Cypripedium calceolus L. and some aspects of ex vitro growth",2007,"III International Symposium on …","https://www.actahort.org/books/812/812_78.htm","","",6,78,"2024-07-23 09:00:53","google,google","peat--rhizoid,peat--rhizoid",156213
"5084","F Puspita, IR Dini, D Sari","Screening of Fungi from Oil Palm Rhizosphere in Peat Soils and the Potential as Biological Agents against Ganoderma boninense",2019,"Indonesian Journal of Agricultural …","https://talenta.usu.ac.id/InJAR/article/view/918","","",2,79,"2024-07-23 09:00:53","google,google","peat--rhizoid,peat--rhizoid",156214
"5085","NG Bayfield","30 Rehabilitation of disturbed ecosystems 2. 5",NA,"Institute of Terrestrial Ecology","https://nora.nerc.ac.uk/id/eprint/507892/1/ITE%20AR%2082.pdf#page=30","PDF","",0,80,"2024-07-23 09:00:53","google,google","peat--rhizoid,peat--rhizoid",156215
"5086","DD Wynn-Williams","Comparative microbiology of moss-peat decomposition on the Scotia Arc and Antarctic Peninsula",1985,"Antarctic nutrient cycles and food webs","https://link.springer.com/chapter/10.1007/978-3-642-82275-9_29","","10.1007/978-3-642-82275-9_29",30,81,"2024-07-23 09:00:53","google,google","peat--rhizoid,peat--rhizoid",156216
"5087","JLG Massini","A Possible Endoparasitic Chytridiomycete Fungus From",NA,"","","CITATION","",0,82,"2024-07-23 09:00:53","google,google","peat--rhizoid,peat--rhizoid",156217
"5088","MP Kang, CZ Zhao, M Ma","Responses of plant biomass allocation and carbon storage characteristics to altitude gradient in alpine peat bogs",2023,"","https://www.researchsquare.com/article/rs-3244669/latest","","",0,83,"2024-07-23 09:00:53","google,google","peat--rhizoid,peat--rhizoid",156218
"5089","DD Wynn-Williams","Seasonal fluctuations in microbial activity in Antarctic moss peat",1980,"Biological Journal of the Linnean Society","https://academic.oup.com/biolinnean/article-abstract/14/1/11/2682749","","",59,84,"2024-07-23 09:00:53","google,google","peat--rhizoid,peat--rhizoid",156219
"5090","JH Baker","The rate of production and decomposition of Chorisodontium aciphyllum (Hook f. and Wils.) Broth",1972,"British Antarctic Survey Bulletin","https://nora.nerc.ac.uk/id/eprint/526159/1/bulletin27_09.pdf","PDF","",58,85,"2024-07-23 09:00:53","google,google","peat--rhizoid,peat--rhizoid",156220
"5091","JH Baker, DG Smith","The bacteria in an Antarctic peat",1972,"Journal of Applied Bacteriology","https://ami-journals.onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-2672.1972.tb03740.x","","10.1111/j.1365-2672.1972.tb03740.x",29,86,"2024-07-23 09:00:53","google,google","peat--rhizoid,peat--rhizoid",156221
"5092","J Glime","Ecophysiology of development: protonema",2007,"Bryophyte ecology","https://www.researchgate.net/profile/Janice-Glime/publication/242237272_CHAPTER_5-3_ECOPHYSIOLOGY_OF_DEVELOPMENT_PROTONEMA/links/5592b7ba08ae1e9cb429739f/CHAPTER-5-3-ECOPHYSIOLOGY-OF-DEVELOPMENT-PROTONEMA.pdf","PDF","",9,87,"2024-07-23 09:00:53","google,google","peat--rhizoid,peat--rhizoid",156222
"5093","EB Bailey","Edinburgh Geological Society",1920,"Geological Magazine","https://www.cambridge.org/core/journals/geological-magazine/article/edinburgh-geological-society/F3ECABFB4F88A942120FDAF02C024D56","","",0,88,"2024-07-23 09:00:53","google,google","peat--rhizoid,peat--rhizoid",156223
"5094","LS Wong, R Hashim, FH Ali","A review on hydraulic conductivity and compressibility of peat",2009,"Journal of Applied Sciences","https://www.researchgate.net/profile/Faisal-Ali-30/publication/26849363_A_Review_on_Hydraulic_Conductivity_and_Compressibility_of_Peat/links/557e418908aeea18b777c519/A-Review-on-Hydraulic-Conductivity-and-Compressibility-of-Peat.pdf","PDF","",95,89,"2024-07-23 09:00:53","google,google","peat--rhizoid,peat--rhizoid",156224
"5095","DH Vitt","A key and review of bryophytes common in North American peatlands",2014,"Evansia","https://bioone.org/journals/evansia/volume-31/issue-4/079.031.0402/A-Key-and-Review-of-Bryophytes-Common-in-North-American/10.1639/079.031.0402.short","","10.1639/079.031.0402.short",25,90,"2024-07-23 09:00:53","google,google","peat--rhizoid,peat--rhizoid",156225
"5096","SB Kroken, LE Graham, ME Cook","Occurrence and evolutionary significance of resistant cell walls in charophytes and bryophytes",1996,"American Journal of Botany","https://bsapubs.onlinelibrary.wiley.com/doi/abs/10.1002/j.1537-2197.1996.tb13908.x","","10.1002/j.1537-2197.1996.tb13908.x",100,91,"2024-07-23 09:00:53","google,google","peat--rhizoid,peat--rhizoid",156226
"5097","JHC Fenton","The contribution of Antarctic moss peat to the understanding of global peatland processes",2022,"Antarctic Science","https://www.cambridge.org/core/journals/antarctic-science/article/contribution-of-antarctic-moss-peat-to-the-understanding-of-global-peatland-processes/C67B099EC2EF0EDA9FF04A96020AD8BF","","",0,92,"2024-07-23 09:00:53","google,google","peat--rhizoid,peat--rhizoid",156227
"5098","H Kiheri, S Velmala, T Pennanen, S Timonen…","Fungal colonization patterns and enzymatic activities of peatland ericaceous plants following long-term nutrient addition",2020,"Soil Biology and …","https://www.sciencedirect.com/science/article/pii/S0038071720301309","HTML","",10,93,"2024-07-23 09:00:53","google,google","peat--rhizoid,peat--rhizoid",156228
"5099","A Jonathan Shaw, N Devos, Y Liu, CJ Cox…","Organellar phylogenomics of an emerging model system: Sphagnum (peatmoss)",2016,"Annals of …","https://academic.oup.com/aob/article-abstract/118/2/185/1740364","","",62,94,"2024-07-23 09:00:53","google,google,scopus","peat--rhizoid,peat--rhizoid,peat--functionaltrait",156229
"5100","M Chiaffredo, C Figureau","Substrate containing Cyanophycea and Bryophyte protonemas for producing vegetation on bare terrain",1995,"US Patent 5,441,877","https://patents.google.com/patent/US5441877A/en","","",23,95,"2024-07-23 09:00:53","google,google","peat--rhizoid,peat--rhizoid",156230
"5101","RV Thummel, WH Brightly, CAE Strömberg","Evolution of phytolith deposition in modern bryophytes, and implications for the fossil record and influence on silica cycle in early land plant evolution",2019,"New Phytologist","https://nph.onlinelibrary.wiley.com/doi/abs/10.1111/nph.15559","","10.1111/nph.15559",15,96,"2024-07-23 09:00:53","google,google","peat--rhizoid,peat--rhizoid",156231
"5102","C Cardona-Correa, A Ecker…","Direction of illumination controls gametophyte orientation in seedless plants and related algae",2015,"Plant signaling & …","https://www.tandfonline.com/doi/abs/10.1080/15592324.2015.1051277","","10.1080/15592324.2015.1051277",2,97,"2024-07-23 09:00:53","google,google,scopus","peat--rhizoid,peat--rhizoid,peat--rhizoid",156232
"5103","EA Odu","Extracellular adhesive substances on bryophyte rhizoids",1989,"Acta Botanica Hungarica","","CITATION","",6,98,"2024-07-23 09:00:53","google,google","peat--rhizoid,peat--rhizoid",156233
"5104","DD WYNN-WILLIAMS","Q factors. At high water content, conditions became microaerophilic in Calliergon peat and anaerobic in Cephaloziella. The stabilising effect of the water …",NA,"core.ac.uk","https://core.ac.uk/download/pdf/200755154.pdf","PDF","",0,99,"2024-07-23 09:00:53","google,google","peat--rhizoid,peat--rhizoid",156234
"5105","DD Dimitrov, RF Grant, PM Lafleur…","Modeling the effects of hydrology on gross primary productivity and net ecosystem productivity at Mer Bleue bog",2011,"Journal of …","https://agupubs.onlinelibrary.wiley.com/doi/abs/10.1029/2010JG001586","","10.1029/2010JG001586",51,100,"2024-07-23 09:00:53","google,google,google,scopus,scopus,scopus","peat--rhizoid,peat--rhizoid,peat--rhizoid,peat--rhizoid,peat--watercontent,peat--waterpotential",156235
"5106","C Albinsson","Niche relations and association analysis of southern Swedish mire hepatics",1997,"Journal of Bryology","https://www.tandfonline.com/doi/abs/10.1179/jbr.1997.19.3.409","","10.1179/jbr.1997.19.3.409",20,101,"2024-07-23 09:00:53","google,google","peat--rhizoid,peat--rhizoid",156236
"5107","L Ovenden","Vegetation history of a polygonal peatland, northern, Yukon",1982,"Boreas","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1502-3885.1982.tb00715.x","","10.1111/j.1502-3885.1982.tb00715.x",66,103,"2024-07-23 09:00:53","google,google","peat--rhizoid,peat--rhizoid",156238
"5108","LR Atkinson","The gametophyte of Diplazium",1967,"Phytomorphology","","CITATION","",11,104,"2024-07-23 09:00:53","google,google","peat--rhizoid,peat--rhizoid",156239
"5109","TN Taylor, EL Taylor","Structurally preserved Permian and Triassic floras from Antarctica",1990,"Antarctic paleobiology: its role in the reconstruction …","https://link.springer.com/chapter/10.1007/978-1-4612-3238-4_11","","10.1007/978-1-4612-3238-4_11",46,105,"2024-07-23 09:00:53","google,google","peat--rhizoid,peat--rhizoid",156240
"5110","DH Vitt","Growth and production dynamics of boreal mosses over climatic, chemical and topographic gradients",1990,"Botanical Journal of the Linnean Society","https://academic.oup.com/botlinnean/article-abstract/104/1-3/35/2631083","","",234,106,"2024-07-23 09:00:53","google,google,scopus,scopus,scopus","peat--rhizoid,peat--rhizoid,peat--height,peat--nitrogen,peat--phosphorus",156241
"5111","LG Willoughby","A study of Chytridiales from Victorian and other Australian soils",1965,"Archiv für Mikrobiologie","https://link.springer.com/article/10.1007/BF00407722","","10.1007/BF00407722",38,107,"2024-07-23 09:00:53","google,google","peat--rhizoid,peat--rhizoid",156242
"5112","CA León, G Oliván","Liverworts of peatlands and Tepualia stipularis (Hook. &Arn.) Griseb. Swamp forests in Isla grande de Chiloé (Chile): key for Identification",2014,"Caldasia","http://www.scielo.org.co/scielo.php?pid=S0366-52322014000100003&script=sci_arttext&tlng=en","HTML","",2,109,"2024-07-23 09:00:53","google,google","peat--rhizoid,peat--rhizoid",156244
"5113","E Beck, E Mägdefrau, M Senser","Globular mosses",1986,"Flora","https://www.sciencedirect.com/science/article/pii/S0367253017314767","","",24,110,"2024-07-23 09:00:53","google,google","peat--rhizoid,peat--rhizoid",156245
"5114","G Wigglesworth","Reproduction in Polytrichum commune L. and the significance of the rhizoid system",1947,"Transactions of the British Bryological Society","https://www.tandfonline.com/doi/pdf/10.1179/006813847804879520","","10.1179/006813847804879520",39,111,"2024-07-23 09:00:53","google,google","peat--rhizoid,peat--rhizoid",156246
"5115","RL Fletcher","Studies on the Marine Fouling Brown Alga Giffordia granulosa (Sm.) Hamel in the Solent (South Coast of England)",1981,"","https://www.degruyter.com/document/doi/10.1515/botm.1981.24.4.211/html","","10.1515/botm.1981.24.4.211",10,112,"2024-07-23 09:00:53","google,google","peat--rhizoid,peat--rhizoid",156247
"5116","M Krings, CJ Harper","Deciphering interfungal relationships in the 410 million-year-old Rhynie chert: glomoid spores under attack",2018,"Geobios","https://www.sciencedirect.com/science/article/pii/S0016699517301687","","",14,113,"2024-07-23 09:00:53","google,google","peat--rhizoid,peat--rhizoid",156248
"5117","DN Lipatov, AI Shcheglov, DV Manakhov…","Spatial variation of organic carbon stocks in peat soils and gleyzems in the northeast of Sakhalin Island",2021,"Eurasian Soil …","https://link.springer.com/article/10.1134/S1064229321020083","","10.1134/S1064229321020083",5,114,"2024-07-23 09:00:53","google,google","peat--rhizoid,peat--rhizoid",156249
"5118","NA Avetov, EA Shishkonakova","Sphagnum Litter as the Most Important Genetic Horizon in the Profile of Peat Soils of Boreal Bogs",2023,"Eurasian Soil Science","https://link.springer.com/article/10.1134/S1064229323601786","","10.1134/S1064229323601786",0,117,"2024-07-23 09:00:53","google,google","peat--rhizoid,peat--rhizoid",156252
"5119","K Pocock, J G. Duckett, R Grolle…","Branched and swollen rhizoids in hepatics from montane rain forest in Peninsular Malaya",1984,"Journal of …","https://www.tandfonline.com/doi/abs/10.1179/jbr.1984.13.2.241","","10.1179/jbr.1984.13.2.241",18,119,"2024-07-23 09:00:53","google,google","peat--rhizoid,peat--rhizoid",156254
"5120","ML Davey, A Tsuneda, RS Currah","Saprobic and parasitic interactions of Coniochaeta velutina with mosses",2010,"Botany","https://cdnsciencepub.com/doi/abs/10.1139/b10-004","","10.1139/b10-004",24,120,"2024-07-23 09:00:53","google,google","peat--rhizoid,peat--rhizoid",156255
"5121","R Kidston, WH Lang","XXXII.—On Old Red Sandstone plants showing structure, from the Rhynie Chert Bed, Aberdeenshire. Part IV. Restorations of the vascular cryptogams, and discussion …",1921,"… Science Transactions of the Royal Society of …","https://www.cambridge.org/core/journals/earth-and-environmental-science-transactions-of-royal-society-of-edinburgh/article/xxxiion-old-red-sandstone-plants-showing-structure-from-the-rhynie-chert-bed-aberdeenshire-part-iv-restorations-of-the-vascular-cryptogams-and-discussion-of-their-bearing-on-the-general-morphology-of-the-pteridophyta-and-the-origin-of-the-organisation-of-landplants/B49DF14DD6C5A6BB1B7F39263B9A4ECD","","",134,121,"2024-07-23 09:00:53","google,google","peat--rhizoid,peat--rhizoid",156256
"5122","JH Baker","The rate of production and decomposition of",1971,"Bulletin","","CITATION","",1,122,"2024-07-23 09:00:53","google,google","peat--rhizoid,peat--rhizoid",156257
"5123","C Zaccone, D Lobianco, W Shotyk, C Ciavatta…","Highly anomalous accumulation rates of C and N recorded by a relic, free-floating peatland in Central Italy",2017,"Scientific reports","https://www.nature.com/articles/srep43040","HTML","",26,123,"2024-07-23 09:00:53","google,google","peat--rhizoid,peat--rhizoid",156258
